Mnem|human|female|Xanth, South Village|perfect memory||m28|
Moatie|monster|male|Xanth, Playground Storage||was the moat monster for the ^Dragon King (FP)^.|39|
Modem|human|male|Xanth|magic mirror|was 12 years old when introduced. He has  tousled hair. He is in touch with Com Pewter.|20|
Mol (SF)|human|female|Xanth|making random springs||25|
Mol (UIAH)|human|female|Xanth|creating "stuff"|made a bridge over a river for ^Umlaut^.|26|3
Molly Coddle|human|female|Xanth, Isle of Women||loves children.|22|
Monster of the Sea|sea monster|male|Xanth||is a huge, blubbery, tusked creature who rescues damsels in distress. He was turned into a bad guy when ^Per-See-Us^ rescued ^An-Dro-Meda^ from him.|9|
Monted|crossbreed|male|Ptero||is a conjectured child by ^Pia Putz^ and ^Breanna^.|m23|
Monti|human|female|Xanth||was 13 years old when introduced. She is a singer.|40|
Moola|cowfolk|female|Xanth|speaking humanoid languages|was a young cowgirl when met.|8|
Moonshadow|crossbreed|female|Xanth|||37|
Moonshine|crossbreed|female|Xanth|||37|
Mordred|human|male|Mundania, England|||m28|
Morgan Le Fey|human|female|Mundania, England|turning things on|was a sorceress in the time of King Arthur Pendragon. She and Mordred betrayed him. She made the spancel, which everyone who goes through its loops falls in love with the owner of it. She stanceled ^Stu the Stonelayer^. She can also take over someone's body, like the Sea Hag, but through strong urges to let her take them over.|28, 29, 30|
Moron|goblin|male|Xanth, Goblin Mountain||works for ^Godiva^. He was appointed Head Honcho.|13, 15, 19|
Morris|merfolk, fresh|male|Xanth, Region of Water|||5, 6, 16|
Morton|human|male|Xanth|turning into humanoid crossbreeds, joint talent with Lester|His nickname is More.|m23|
Mote Monster|monster||Motes||has an appetite for new visitors.|31|
Mother Hen|human|female|Xanth||is a character in "Mother Hen and her sons Vim and Vigor", a tale by the ^Ass O' Nine Tails^.|m16|
Mourning|mernaga|male|Ptero|||21|
Mr. E|human|male|Xanth|||m22|
Mr. Ed|horse|male|Mundania||is a character in a Mundane TV show.|m41|
Mrs. Crumpet|human|female|Mundania||gave up her plane ticket to ^Jaylin^.|25|
Ms. Dos|operating system|female|Xanth, Cloud|||38|
Mudgeon|dog|male|Xanth||is a cur. He is the pet of ^Rusty (XOC)^.|29|
Muerte A. Fid|human|male|Xanth|alchemy|was the twelfth King of Human Xanth, Yang's evil successor. Many believed he acquired the throne through his talent with poisons. He assassinated ^Yin-Yang^, ^Bliss^, and ^Warren^.|14|
Munly|human|male|Xanth, North Village|conjuring small objects|is an official and one of ^Roland's^ friends.|1|
Murphy|human|male|Xanth, Isle of Cats|making things go wrong|is a contemporary of ^Roogna^ and ^Tapis^. He was Roogna's rival for the throne. He placed a curse on Tapis that caused ^Electra^, not ^Taplin^, to bite the apple and to go into the enchanted sleep. During his rivalry with Roogna, he had an unnamed wife. After failing to win the throne, he retired to the ^Brain Coral^ Pool in 237. During the Time of No Magic, he was able to leave the Brain Coral Pool.  After he and Vadne made a deal with ^Com Pewter^, they went to Mundania and stayed there for 19 years. His power remains undiminished in Mundania, where it is known as Murphy's Law.|M3, m8, 11, 12, 13, m14, m21, 23, 26, m41|
Mus Tard|human|male|Xanth||tends to make a hot tasting mess of things.|33|3
Music Monster|monster||Xanth|||M35, m36|
Myst|human|female|Xanth|becoming a patch of mist|is from the future. She was first adopted by Merge, who would be a single parent. Hapless adopted her later. She has curly mouse brown hair and hazel eyes.|M39, M40|
Mysteria|human|female|Xanth|creating what is needed but not knowing what it is or how to use it|is a temporary imaginary friend created by ^Olive Hue^.|29|
Mystery|cat|male|Xanth||is a Tortoiseshell cat, 9 or 10 years old. He was a ^Random Factor^ form.|31|
Nabob|naga|male|Xanth, Mount Etamin||was advised by ^Humphrey^ to marry who ^Draco^ brought but assumed Draco would bring ^Ivy^. When Draco brought ^Dolph^, he betrothed Nada to Dolph. He performed the wedding of Dolph to ^Electra^, marrying who Draco brought.|11, 13, 19, m20|
Nada|naga|female|Xanth, Mount Etamin||Her father was advised by ^Humphrey^ to marry who ^Draco^ brought so she became engaged to Dolph. She was chosen by ^Dug^ to be his companion in his adventure. ^King Cobra (UIAH)^ from Mundania wrote her a letter. In main Xanth, she is married to Vore. In two alternate realities, she is married to Dolph. They had Donald in one where she and Dolph went on a Guilt Trip and made their marriage and son disappear. She and Dolph had Drew in another. ^Fingers McPalm^ and ^Knuckles McPalm^ where her monsters under the bed when she was a child.|M11, M12, M13, m14, 15, M16, m17, m18, 19, 20, m21, m22, 23, m24, 26, m28, 29, 30, 41|
Nadine|mernaga|female|Xanth|||m24|
Naia|merfolk, salt|female|Xanth||is a Naiad.|18|
Naldo|naga|male|Xanth, Mount Etamin||is handsome and outgoing. He was Xanth's most eligible bachelor until he married Melantha, in the main Xanth reality. His marriage to Melantha removed him from succession to the naga throne. In an alternate reality, he is married to Ivy.|13, 15, m17, 19, m21, m24, m26, m30|
Nan O' Assembler|machine||Xanth||is the first of a series of atomic assemblers which took their refined materials from the heavy industrees to create all manner of useful nonmagical products and toys to be marketed across Xanth and Mundania.|m34|
Nan O' Tek|major demon|female|Xanth||saved the Maidens and brought them to Xanth.|34|
Nancy|naga|female|Xanth, Isle of Fellowship||lost her marriage when it was unhappened by the ^Dastard^.|m24|
Naomi|naga|female|Xanth||was changed from her ugly alter-ego NoAmi, a Feminist Fatale, into a lovely woman. She has lustrous blond-brown curly hair and blue eyes. She joins ^Kody's^ party but is actually their secret opponent because in real life she is hideous. She says she is trying to find out who is killing nagas for their hides (nagahide) so she can stop them. She was tempted with ^Nolan^ by ^Fornax^.|M37|
Nara (KG)|crossbreed|female|Xanth|summoning water from any spring into any container|is a human/sea serpent/nymph/brassie/dragon/ogre crossbreed who can assume any combination of the creatures in her heritage. She is the proprietor of Crossbreed Corner, a seafood restaurant.|34|
Nara (LOTD)|naga|female|Xanth, Menace Mesa|||36|
Naro|naga|male|Xanth, Isle of Fellowship||lost his marriage when it was unhappened by the ^Dastard^.|m24|
Nathan|human|male|Xanth|||m22|
Nathaniel|human|male|Xanth, Necess City||is a neighbor of ^Orienta^.|32|
Nator|human; goober|male|Mundania; Xanth, Black Village||was a bothersome man who kept trying to organize people into a state. He was transformed from human into a goober and became the leader of the goobers.|17|
Nattila the Nun|human|female|Xanth||has a nunnery you will like.|35|
Nefra|naga|female|Xanth|||22|
Neme Sis|human|female|Xanth|being a bad enemy||m38|
Nemesis|major demon|male|Milky Way Galaxy, Solar System||has the ambiance of Dark Matter. He adopted Santo.|25, m38, 39|
Nepherina|crossbreed|female|Xanth||is a winged mermaid who maintains enchanted campsites.|27|
Nephthys|god|female|Mundania, Ancient Egypt||was the sister and wife of Typho. She emulated Isis to seduce Osiris.|m40|
Neptune|major demon|female|Milky Way Galaxy, Solar System||has the Higgs boson particle field that generates mass and its ambiance is energy. It was introduced as male initially, but it was female in its next appearance. Its named is stylized as NE&#411;P/T&#411;UNE.|m9, 25, m38, 39|
Nera|naga|female|Xanth|||m22|
Nero|human|male|Xanth|animating golems|was the ninth King of Human Xanth.|m19|
Neytron|human|male|Xanth|bringing paintings to life|was the eighth King of Human Xanth.|m19|
Nick|human|male|Xanth, Punic Curse||whistled a tune, Tune-Nick.|m38|
Nicola|human|female|Xanth||made a dream realm for Demons.|35|
Niffy Gliff|crossbreed|male|Torus||is a dragon/pegasus crossbreed with a unicorn horn. He is a friend of ^Cliffy^.|21|
Nigel|mernaga|male|Ptero|rejuvenating others|was in Limbo until his talent was named.|21|
Night Colt|night horse|male|Xanth||is being groomed to take over the Dream Realm. He brought the stories ^Goar^ wrote to Xanth for people to play out.|M41|
Night Stallion|night horse|male|Gourd||is the leader of the Night Mares and realm of dreams, the gourds, and the Void. He is in love with ^Helen (PP)^. He is also known as the Dark Horse, Horse of Another Color, or Trojan.|5, 6, m8, 9, 11, 12, 13, m14, m16, 19, m20, m22, 25, 26, m29, 30, m33, 36, 37, m39, m40, 41|
Nightraven|sphinx|female|Xanth||is small for a sphinx. She was 270 when she appeared and is considered young.|24|
Nikki|human|female|Xanth Reality 2 (SN)|seeing the natures of people|visited the Promenade Glade with ^Clarabelle^, her pet.|30|
Nikko|dog||Mundania||is a pet of ^Jaylin^.|25|
Nillie|human|female|Xanth||is a temporary imaginary friend created by ^Olive Hue^. When Willie and Nillie are apart they are reasonably well behaved, but together they are sheer mischief.|33|
Nimbus|crossbreed|male|Xanth|mixing metaphors and making them happen|has a faint nimbus, or glow, around him that his mother can not see. Ilene called him Glow when she didn't know who he was.|25, 27, M31, m32, 39|
Nimby|dragon ass|male|Xanth|||M20, 21, 22, M23, 25, m26, 27, 31, m32, m35, 36, 37, 39|
Nina|naga|female|Ptero|||m21|
Nine|human|male|Xanth|stitching two things together||30|
Nine Line|human|female|Gourd|tickling at a distance|is an aspect of ^MPD^.|19|
Nissa|elf|female|Xanth||has a dying Elm tree.|28|
No One|human|male|Gourd|conjuring music by thinking of an instrument|is an aspect of ^MPD^. He is a maestro.|19|
NoAmi|naga|female|Xanth|||37|
Noah|human|male|Mundania; Xanth||is lost in Xanth.|m31|
Noi|human|female|Mundania, Thailand; Xanth||adopted Malinee. She dreamed of her ideal man, Mikhail, but they could not find each other until they got to Xanth. They could not even get together there because he only existed when she was asleep. Reverse wood fixed that.|28|
Nolan|naga|male|Xanth||was a temptation for ^Naomi^ by ^Fornax^.|m37|
Nora|crossbreed|female|Ptero|teleporting folk anywhere||21|
Nora Nosnoora|human|female|Xanth|stopping anyone from snoring||m37|
Not-Og|ogre|female|Xanth, Lake Ogre-Chobee|||m24, 29|
Notty|human|male|Xanth Reality 6|tying things up in nots||30|
Novella|human|female|Xanth||is a small female novel.|24|
Null|human|male|Xanth|stopping a happening||40|
Num Burr|human|male|Xanth|making the right numbers needed||33|
Numb Chuck|human|male|Xanth Reality 6||fights with his sticks, but has no feeling, so can't be dissuaded by pain or the threat of it. He was a familiar of ^Morgan Le Fay^.|m30|
Numb Nuts|ogre|male|Xanth||is a henchman of ^Marzipana Giganta^.|m15|
Numbo|human|male|Xanth, North Village; Xanth, Brain Coral Pool|hotseat|is a young practical joker. He briefly escaped the ^Brain Coral^ Pool but was recaptured by ^Epi^.|1, 26|
Nya|crossbreed|female|Xanth||is a dragon/naga crossbreed with wings who wants to find her purpose. Her naga form has a human head, torso, and arms. She breathes fire. ^Rocky (IO)^ attacked her for no apparent reason, but it was found later that it was over a misunderstood word. She plays the harmonica. She got the Totem of the Region of Fire, who is Fiery Faun. She found her purpose to be acting as an an envoy between dragons, naga, and humans.|M40|
Nydia|human|female|Mundania||was a runaway teen girl who became a host for Isis in Mundania. She will become a housewife. Her name means "a refuge".|41|
Nyet|nymph|male|Xanth||forages in the sea.|36|
Nyla|nymph|female|Xanth, Mount Rushmost||is a seductress with nicklepedes.|36|
Oary|human|male|Mundania, Onesti||was called the Impostor or Usurper King. He stole the throne of the Kingdom of Onesti from his nephew, Good King ^Omen^.|4|
Obvious|human|male|Xanth, Castle Rock Candy|seeing the nature of any situation quickly|was the guide for ^Rhythm^ in Castle Rock Candy.|32|
Obvious-Lee|human|male|Xanth, Castle Rock Candy|canceling Obvious|was the guide for ^Kadence^ in Castle Rock Candy.|32|
Oceana Rain Fields|human|female|Xanth|||33|
Oceanna|human|female|Xanth|doing things with water|has long blue-green hair and black eyes. She woke ^Cube^ and ^Diamond^ in the Peace Forrest.|27|
Octo Puss|cat||Xanth||has eight legs. It was the pet kitten of ^Dawn^ and ^Eve^.|m19|
Og|ogre|male|Xanth, Lake Ogre-Chobee|||m24, 29|
Ogle|ogre|male|Ptero|||21|
Ogre Eater|orge eater|male|Xanth||eats ogres.|20|
Oilc|human|female|Xanth||is the unpleasant, aggressive, and sarcastic double of Clio.|28|
Okra|ogre|female|Xanth, Lake Ogre-Chobee|ultrasonic voice|was not completely accepted by her kind because she is too small, weak, and "ugly" (pretty). She was narrowly missed being chosen to be ^Jenny (IOV)^. She and ^Mela^ found ^Ida^ encased in crystal by ^Dragoman^. She was the champion of ^Gwendolyn^ in the contest for the Goblin Mountain Chiefdom.|M15, m17, 19, m24, 29, m33|
Old|dog||Xanth||is the pet of ^Miranda^.|m30|
Old Crone|human|female|Xanth||is a weaver.|m17|
Old Dragtail|dragon; zombie|male|Xanth, Castle Roogna|||37|5
Ole|ogre|female|Ptero||has a positive attitude.|21|
Oleander|elf|male|Xanth, Region of the Elves||is a leader of the Flower Elves.|8|
Olga|nymph|female|Xanth||is wearing a bra.|41|
Olite|imp|male|Xanth, Imp Perial|||20|
Olive Hue|human|female|Xanth|making temporary imaginary friends with real talents|has olive green skin. Some of her created friends are ^Lorlai Fiona^, the twins ^Sharina^ and ^Suretha^, ^Mysteria^, ^Angie Ina^, ^Anna Phytactic^, ^Censor^, ^Coinroy^, ^Hail Mary^, ^Jestin^, ^Samantha^, the authors ^Isaac Azimuth^ and ^Robert Hindsight^, and the twins ^Willie^ and ^Nillie^. She was seduced by Demon ^Pluto^.|29, M33|
Ology|centaur|male|Xanth||was digging on the Isle of View to find ^Tapis's^ house.|m13|
Omen|human|male|Mundania, Onesti||is the rightful heir to the throne. He is also known as Good King Omen.|4|
Online|ogre|male|Xanth||helped splice the Cable.|33|
Onoma Topeia|human|female|Gourd||was a juror at ^Grace'l Ossein's^ trial. She looks like nothing at all.|11|
Onomatopoeia|human|female|Xanth|making the sounds she writes so others can hear them||m37|
Opaque|ogre|male|Xanth|clarifying or confusing things||28|
Ophelia Maniac|nymph|female|Xanth|||37|
Opti Mystic|human|female|Xanth|seeing only good things about the future||31|
